SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,DAYS_BIRTH,DAYS_EMPLOYED,TARGET
4417,33931.002136300885,248295.40021930463,26.427397260273974,-6.602739726027397,0
4418,756.5742336844924,152086.54688982232,42.76164383561644,-3.241095890410959,0
4419,24737.258548852882,132129.8515227445,22.413698630136988,-3.0356164383561643,0
4420,0.0,273226.6396093907,25.454794520547946,-4.8191780821917805,0
4421,50545.516614812776,258953.42127738896,47.775342465753425,-8.139726027397261,0
4422,13709.181268228709,285692.9080013372,24.23835616438356,-5.627397260273972,0
4423,48831.05414189845,196020.20197681506,36.64109589041096,-6.673972602739726,0
4424,44188.04465526219,262715.69163373427,47.11506849315069,-2.8054794520547945,0
4425,16491.144711959074,72286.8202927454,52.6986301369863,-1.989041095890411,0
4426,13008.225730983824,227061.04431127344,21.794520547945204,-6.572602739726028,0
4427,35255.553245795076,251651.32471175905,42.227397260273975,-7.9150684931506845,0
4428,17335.139442253934,165585.40941183714,23.13972602739726,-0.2410958904109589,0
4429,31537.269632373114,252791.69427120595,39.345205479452055,-5.668493150684932,0
4430,22757.586137896225,191010.54458735258,45.09041095890411,-2.4383561643835616,0
4431,3282.6237830155005,196014.96869364395,26.923287671232877,-4.167123287671233,1
4432,0.0,187070.01776404853,38.48219178082192,-8.668493150684931,1
4433,33400.263727418955,279065.8946707469,51.78356164383562,-8.616438356164384,0
4434,21576.63380504062,177281.79827849954,30.279452054794522,-7.282191780821917,0
4435,21703.652746288015,171166.7676872055,23.476712328767125,-8.117808219178082,0
4436,40437.95758640678,157138.51241579215,43.271232876712325,-7.6876712328767125,0
4437,47601.63414948667,181571.2128126906,47.03013698630137,-5.468493150684932,0
4438,25911.829179572862,209750.1605579505,29.443835616438356,-7.164383561643835,1
4439,24891.01939635208,231929.45011835702,32.202739726027396,-6.136986301369863,0
4440,37502.14549670825,162335.4525016244,55.73424657534247,-1.5424657534246575,0
4441,9645.966454506372,218645.19549458928,41.75890410958904,-7.843835616438356,0
4442,33347.295821215455,230598.54369291084,58.04383561643836,-9.73150684931507,0
4443,38278.28957733231,153361.231776932,43.397260273972606,-9.421917808219177,0
4444,40203.45312626444,203156.8321889318,25.958904109589042,-6.682191780821918,0
4445,948.7094624630263,195757.5763617168,49.29041095890411,-3.4712328767123286,0
4446,18579.67095286589,203692.48463704684,56.06849315068493,-5.684931506849315,0
4447,16826.051207648,173500.5241389001,24.953424657534246,-5.145205479452055,0
4448,31498.304316138194,193225.013758303,38.8986301369863,-0.958904109589041,0
4449,37211.16869651976,201553.54196785032,54.326027397260276,-8.158904109589042,0
4450,52450.65611168972,293202.3971805752,55.484931506849314,-4.32054794520548,1
4451,22575.517794478903,202236.95809663803,32.25479452054795,-4.6136986301369864,1
4452,22536.412525361793,266920.70995600556,28.575342465753426,-9.871232876712329,0
4453,47245.0802831812,270705.54936483107,38.863013698630134,-4.221917808219178,1
4454,34448.654077954576,134051.56390743234,59.37534246575343,-4.698630136986301,0
4455,49014.772667819605,185440.5399373074,30.019178082191782,-3.0684931506849313,1
4456,34330.92004514755,270808.6654916925,58.36986301369863,-3.254794520547945,1
4457,12643.250719300937,209055.42313850197,21.323287671232876,-6.597260273972603,0
4458,10003.074678332901,194180.80623877438,48.347945205479455,-9.131506849315068,1
4459,6727.316264116063,237501.49762973696,37.134246575342466,-1.0657534246575342,0
4460,39930.777521377095,253376.2604070715,53.53150684931507,-5.5479452054794525,0
4461,47828.95234630512,198531.44317146385,41.723287671232875,-2.2986301369863016,0
4462,57740.43212079571,186087.29052757885,27.043835616438358,-2.9178082191780823,0
4463,42646.579984848606,81821.53440297852,49.15068493150685,-8.282191780821918,0
4464,47442.57866302479,202352.67488959365,36.153424657534245,-5.745205479452054,0
4465,21299.755010194727,180942.21272519138,26.953424657534246,-1.1123287671232878,1
4466,12653.76274884215,149673.6284507534,28.34794520547945,-6.5479452054794525,0
4467,42751.1899862633,189733.24081059825,27.8,-7.534246575342466,0
4468,36265.21128359101,179129.40592803698,31.873972602739727,-2.9753424657534246,0
4469,31611.665615113387,208458.24868546583,52.484931506849314,-8.693150684931506,0
4470,35810.57220949485,186049.8532669243,36.635616438356166,-4.723287671232876,0
4471,34847.782236873085,222349.868755175,54.95616438356164,-9.978082191780821,1
4472,49257.252897803424,208695.28280254523,47.723287671232875,-4.536986301369863,0
4473,49424.78377225433,263677.4673842219,52.553424657534244,-0.915068493150685,0
4474,38163.305285105205,173285.10506748402,20.438356164383563,-3.786301369863014,1
4475,42687.04308844393,288992.4516794979,59.23013698630137,-5.972602739726027,0
4476,37710.93828637164,253362.05904232286,29.4986301369863,-5.989041095890411,1
4477,23082.454019480716,274337.2079683227,54.106849315068494,-0.7232876712328767,0
4478,41348.4701236971,212638.4027286052,34.558904109589044,-7.098630136986301,0
4479,9082.573967111075,185934.1764636221,36.62191780821918,-8.331506849315069,0
4480,45808.37328443825,173102.6232023139,52.61369863013699,-7.558904109589041,0
4481,12082.155903509472,287619.48700072087,26.73972602739726,-4.7972602739726025,0
4482,34287.049301921,254833.07346369408,34.38904109589041,-9.967123287671233,0
4483,17322.690623607617,149594.18401058853,52.364383561643834,-9.24931506849315,0
4484,38300.8347461164,248880.76566411724,27.068493150684933,-1.2082191780821918,0
4485,29491.121611081366,158731.9963148514,34.18630136986302,-3.835616438356164,0
4486,6078.660627550013,216214.53781311738,58.9013698630137,-7.465753424657534,0
4487,36310.49446527718,241296.62973027048,32.87945205479452,-7.098630136986301,0
4488,21331.188347509342,272898.80575171777,22.156164383561645,-3.6794520547945204,0
4489,43217.200812200535,211877.22113866187,53.221917808219175,-0.6082191780821918,1
4490,30019.885331016107,193300.19591655105,59.16438356164384,-6.063013698630137,1
4491,35931.31478082057,202206.61028599474,59.391780821917806,-6.67945205479452,0
4492,15636.465674771822,253342.32311474194,20.632876712328766,-3.9534246575342467,0
4493,21160.01652858957,239419.08477735514,36.58082191780822,-9.8,0
4494,23120.42045848373,199183.31244826037,55.772602739726025,-5.1506849315068495,0
4495,42850.537203638334,106832.50665369674,41.942465753424656,-9.178082191780822,0
4496,55160.656317082336,78276.2941286448,53.07945205479452,-3.6054794520547944,0
4497,17922.423723856857,211266.80089621234,47.43287671232877,-8.095890410958905,0
4498,46152.72216986521,140937.51673086442,51.31506849315068,-5.1506849315068495,0
4499,0.0,173557.80401427136,31.75068493150685,-0.947945205479452,0
4500,12087.15898361566,188652.89107315865,22.72876712328767,-3.5753424657534247,0
4501,15618.323157198378,303824.27264537785,38.24109589041096,-9.764383561643836,1
4502,9712.369658389165,206118.6251485618,55.33698630136986,-6.167123287671233,1
4503,6246.174153186301,235998.83980897593,52.61369863013699,-7.2027397260273975,0
4504,36194.983682066966,225227.36702466177,58.652054794520545,-6.991780821917808,0
4505,26788.98453408208,78905.62287324523,47.273972602739725,-1.5506849315068494,0
4506,35691.080964076646,180025.44809605228,58.5972602739726,-1.6547945205479453,0
4507,40357.09029182269,138998.48822409406,58.728767123287675,-9.857534246575343,0
4508,33984.254897588005,286360.15478357254,30.92876712328767,-1.2794520547945205,1
4509,39866.4476422556,109034.28219777432,37.824657534246576,-1.0876712328767124,0
4510,28957.01570636596,178958.80043646944,57.73150684931507,-3.5726027397260274,0
4511,12195.09917541383,186963.63053878112,38.55068493150685,-5.027397260273973,0
4512,45867.21271231194,150708.0141367592,33.78082191780822,-1.9917808219178081,0
4513,21163.318008283095,205071.2022001343,27.942465753424656,-7.484931506849315,0
4514,15966.055518563611,197886.09883327075,50.64383561643836,-7.301369863013699,0
4515,27331.231862934026,208152.2823877312,58.49589041095891,-9.6,1
4516,16307.836210552305,225124.56511465518,27.312328767123287,-6.038356164383561,0
4517,23738.544270158516,211840.94304144895,31.172602739726027,-6.087671232876712,0
4518,35160.808823452,219023.81235655097,56.28219178082192,-3.210958904109589,0
4519,35225.126088691904,255610.58162676293,26.75890410958904,-9.624657534246575,0
4520,16532.54900361556,117516.75760975853,54.61095890410959,-5.838356164383562,0
4521,22684.41940576883,234998.3247305888,49.345205479452055,-9.841095890410958,1
4522,46114.995071553654,147714.8771952717,31.03835616438356,-2.032876712328767,0
4523,37446.00176600912,167880.0506579493,27.16986301369863,-4.419178082191781,0
4524,61125.975590228125,206054.27967014356,56.92876712328767,-9.189041095890412,0
4525,47701.92260612291,220566.05082067917,46.76986301369863,-4.5698630136986305,0
4526,47164.39602839909,226452.70201241696,26.649315068493152,-1.2410958904109588,0
4527,9181.971743162972,152743.9077376802,20.268493150684932,-4.997260273972603,0
4528,41457.90527450134,281559.68784750625,54.536986301369865,-2.5945205479452054,0
4529,29203.39797454634,179107.3753737272,36.18630136986302,-6.402739726027397,0
4530,21735.272946926256,164029.64060974927,35.821917808219176,-7.454794520547945,0
4531,32520.23010798793,136403.2067417604,33.59178082191781,-6.5698630136986305,1
4532,44178.17301917225,131474.3408922903,35.61369863013699,-9.882191780821918,0
4533,37512.47386506318,130010.04325726144,55.087671232876716,-9.32054794520548,0
4534,16822.892979869102,215717.9187575165,29.24109589041096,-1.704109589041096,0
4535,41136.8837038893,230208.95446019308,57.56986301369863,-4.024657534246575,1
4536,20436.18686886054,156789.74894952343,35.13972602739726,-8.375342465753425,0
4537,33250.246784464296,142906.05916750722,22.904109589041095,-1.2438356164383562,0
4538,25449.748987842988,189417.7222502127,38.40821917808219,-5.468493150684932,0
4539,26717.006223965614,204864.32015547427,42.66027397260274,-0.8849315068493151,0
4540,41493.644625607645,213148.87421376005,36.02465753424657,-6.301369863013699,0
4541,14397.094202761531,151785.66923722965,43.038356164383565,-0.25205479452054796,0
4542,59177.926114154,191640.18642191036,45.47123287671233,-3.536986301369863,1
4543,2683.708960582553,278358.877690875,46.04383561643836,-4.813698630136987,0
4544,21034.984751177144,140261.79440118175,36.88493150684931,-5.375342465753425,0
4545,35553.178349126116,198543.58070053044,48.38904109589041,-8.723287671232876,0
4546,38764.712496529646,224999.05335598128,53.016438356164386,-4.073972602739726,0
4547,28492.86419142442,151606.1427436326,42.178082191780824,-2.1452054794520548,0
4548,29139.139454976863,230565.71731993492,45.45205479452055,-0.043835616438356165,0
4549,36158.25127991425,133038.23255484033,44.016438356164386,-0.37534246575342467,0
4550,26533.957838134796,231725.86500651948,41.24931506849315,-3.7150684931506848,0
4551,50897.71886902359,202167.82594711712,43.41095890410959,-8.35890410958904,0
4552,42590.236713474034,129028.96181487663,55.8027397260274,-2.3753424657534246,0
4553,43092.36526508452,234383.283399317,31.12054794520548,-0.9753424657534246,0
4554,15507.649149443745,155206.98080434493,46.14246575342466,-0.40273972602739727,0
4555,28809.173633914455,192334.45891248784,54.63013698630137,-3.6904109589041094,0
4556,25493.010769189445,231508.3444558501,25.843835616438355,-5.364383561643836,0
4557,14915.979364658015,151777.82118238532,54.087671232876716,-7.980821917808219,1
4558,35402.46275918651,173585.6250387461,56.02739726027397,-1.2657534246575342,0
4559,21935.31363330275,256307.9613605967,43.602739726027394,-2.1013698630136988,1
4560,39831.057447753556,96509.63626134131,33.865753424657534,-4.6219178082191785,0
4561,13947.126556585024,270933.6616224322,22.736986301369864,-4.273972602739726,0
4562,55785.609192627315,126787.2803995031,33.484931506849314,-6.032876712328767,0
4563,16555.01012111907,165036.47664090223,35.156164383561645,-0.8082191780821918,0
4564,33289.53505800654,214120.61734629358,30.95068493150685,-3.282191780821918,0
4565,41877.88965582101,230156.99253150902,24.794520547945204,-1.5808219178082192,0
4566,21440.393546998308,214899.50133937443,50.25205479452055,-4.789041095890411,0
4567,42787.02965149426,202363.26922516988,29.378082191780823,-6.347945205479452,0
4568,11562.246032993757,178197.7503086036,43.794520547945204,-5.208219178082191,0
4569,51781.765487738405,278064.5380310451,23.304109589041097,-6.802739726027397,0
4570,30212.238974486376,238647.81855730127,46.136986301369866,-1.4821917808219178,0
4571,21053.828880466805,258780.24497300497,24.915068493150685,-2.8684931506849316,0
4572,25512.273413588482,178932.13501307095,20.46301369863014,-2.271232876712329,0
4573,42133.78904089079,83589.40491613525,40.443835616438356,-1.9424657534246574,0
4574,21233.17062224343,251001.51604331512,53.082191780821915,-0.663013698630137,0
4575,18759.63465865834,217821.67834396064,26.624657534246577,-3.643835616438356,0
4576,26676.95103624393,209143.06509663645,37.397260273972606,-4.024657534246575,0
4577,12345.568308450478,171631.25832467395,45.778082191780825,-1.5753424657534247,0
4578,57308.158619127236,182594.07066454476,35.92876712328767,-7.712328767123288,1
4579,21504.081131779152,170047.5125446659,50.942465753424656,-8.01095890410959,0
4580,42474.251792706054,202258.39153080535,24.646575342465752,-4.506849315068493,0
4581,33142.051254716585,143216.12643859198,56.38356164383562,-6.153424657534247,0
4582,15231.989242770478,238130.5440249397,33.010958904109586,-4.597260273972603,0
4583,29910.67936180906,301831.4543510843,53.632876712328766,-9.161643835616438,0
4584,41760.04168966122,170117.37022213702,48.66027397260274,-7.657534246575342,0
4585,27176.0799737054,120360.4711386525,39.9041095890411,-4.904109589041096,0
4586,47896.69418776542,194899.24761127465,31.873972602739727,-8.150684931506849,0
4587,45322.73089172796,215761.16682805523,38.016438356164386,-8.942465753424658,0
4588,43783.722819874936,222662.69471525468,34.104109589041094,-5.868493150684931,1
4589,23105.148415905045,280125.5242992848,53.68493150684932,-3.7424657534246575,0
4590,13802.363283277695,240790.14700747002,50.367123287671234,-7.515068493150685,1
4591,20796.185919558084,109420.90482729644,46.78356164383562,-1.873972602739726,1
4592,32943.61411000081,138201.32839181588,26.002739726027396,-1.4246575342465753,0
4593,38186.80070298533,220282.68922678815,51.1013698630137,-4.063013698630137,0
4594,0.0,177292.34327618318,40.98082191780822,-0.36712328767123287,0
4595,29878.301975823746,275756.35296177457,46.463013698630135,-0.4904109589041096,0
4596,32371.338379847766,153143.3656554566,51.31780821917808,-1.0986301369863014,0
4597,25836.836155266727,248035.4976555035,35.16712328767123,-6.64931506849315,0
4598,49369.107585238184,167532.99088366583,40.96986301369863,-0.7041095890410959,0
4599,36326.70111376306,213109.65940985281,36.83835616438356,-8.61917808219178,1
4600,49652.87862121346,158603.70698092104,36.865753424657534,-9.479452054794521,0
4601,26760.592194746518,227942.97888373732,50.084931506849315,-4.6,0
4602,44062.16238760387,253635.56526010827,59.04931506849315,-7.219178082191781,0
4603,54525.99591791279,212649.7606801442,34.586301369863016,-8.506849315068493,0
4604,49675.40173908992,295456.6268692605,31.29041095890411,-1.4684931506849315,0
4605,13617.876098569004,163978.18910383608,54.106849315068494,-1.9397260273972603,0
4606,26194.858836864285,204898.4273150303,55.446575342465756,-6.923287671232877,0
4607,24822.529418253052,242292.47004654078,55.64931506849315,-6.857534246575343,0
4608,37338.818026144916,152511.1072923306,39.394520547945206,-2.96986301369863,0
4609,40295.303325217996,203114.37900229404,20.58082191780822,-7.684931506849315,0
4610,17416.609889613956,233201.99449575922,40.443835616438356,-3.276712328767123,0
4611,31017.577708754066,246459.99300788314,34.5013698630137,-3.3972602739726026,0
4612,0.0,257092.16203421305,41.61369863013699,-7.575342465753424,0
4613,51629.17508702834,156546.85658420436,38.087671232876716,-2.1232876712328768,1
4614,22314.3863898496,214412.9197563767,54.93698630136986,-2.095890410958904,1
4615,30837.959097667455,134254.44692720583,22.410958904109588,-1.0575342465753426,0
4616,25355.25429017908,163781.28943161463,55.18082191780822,-9.726027397260275,0
4617,47190.413625201225,191294.34557592953,25.96164383561644,-6.901369863013699,0
4618,0.0,257201.37919757218,34.90958904109589,-6.7972602739726025,0
4619,29750.844865111365,226395.7618031285,36.66849315068493,-6.572602739726028,0
4620,28412.718637534534,202004.55011881734,47.76712328767123,-8.073972602739726,0
4621,23195.454186124756,222432.83554131282,29.72876712328767,-3.356164383561644,0
4622,55893.39818453448,226060.19449983136,33.1972602739726,-2.73972602739726,0
4623,16690.058117163433,218451.1683062488,38.16986301369863,-9.926027397260274,0
4624,41576.942658534914,171246.15223646033,59.57534246575342,-6.980821917808219,1
4625,35343.79183059125,152165.52010764123,54.863013698630134,-1.917808219178082,0
4626,48922.78878803274,188835.48194935426,34.323287671232876,-5.441095890410959,0
4627,19992.16372833742,160306.9423946669,28.34794520547945,-3.2465753424657535,1
4628,19005.466513143616,231063.91264146054,42.49589041095891,-2.495890410958904,0
4629,46441.04861216098,276447.80822793563,50.512328767123286,-9.465753424657533,0
4630,36379.819624951655,228182.02519143885,21.77260273972603,-4.654794520547945,0
4631,6825.93979984862,109493.0765055406,39.11506849315069,-7.780821917808219,0
4632,21910.424783050945,168337.45643088265,31.53698630136986,-1.6356164383561644,0
4633,35795.739807720915,200907.4533181519,44.31232876712329,-8.545205479452054,0
4634,42566.46332319884,128260.17896472897,50.38082191780822,-7.873972602739726,0
4635,19811.540202105673,201559.825321939,26.301369863013697,-0.6931506849315069,0
4636,0.0,223465.96983492567,43.11232876712329,-0.37534246575342467,0
4637,37848.3477860555,270442.92987977405,31.54794520547945,-3.372602739726027,0
4638,11695.189650840362,290935.3512281157,42.99452054794521,-6.1808219178082195,1
4639,0.0,140423.7929613039,59.58082191780822,-9.53972602739726,0
4640,0.0,194170.59311847537,53.054794520547944,-9.243835616438357,0
4641,42209.712902966116,194801.6743395912,30.534246575342465,-4.1068493150684935,0
4642,31929.2617560745,164349.55429645514,36.25753424657534,-4.523287671232877,0
4643,26615.154289316226,204932.4234309458,46.78904109589041,-7.720547945205479,0
4644,50835.36544444143,195996.5166771115,48.6958904109589,-5.323287671232877,0
4645,39559.87024534609,230690.14478585502,43.9013698630137,-6.747945205479452,0
4646,54244.500640828745,267830.6964773429,41.608219178082194,-4.808219178082192,0
4647,9108.967917495054,206618.19747682218,58.87397260273973,-1.63013698630137,0
4648,29481.740640690547,175497.51093137995,53.18082191780822,-4.342465753424658,0
4649,5749.299375779785,148724.1061634876,44.53150684931507,-4.972602739726027,0
4650,26559.26502216799,302123.0436516823,54.18082191780822,-2.0027397260273974,0
4651,26270.76219349984,245343.7804136479,55.94794520547945,-0.8602739726027397,0
4652,39399.20455894606,219985.54503557377,31.263013698630136,-7.945205479452055,1
4653,30683.458217128475,191700.96438434505,59.010958904109586,-8.717808219178082,0
4654,39351.107074198735,280593.93370976887,52.364383561643834,-2.263013698630137,1
4655,40551.60199708342,192018.79079791062,57.21369863013699,-0.5589041095890411,0
4656,62323.93016074713,114394.1466225396,51.52328767123288,-9.663013698630136,0
4657,25270.550170708135,213251.3210526825,21.2,-9.375342465753425,0
4658,15884.659490004315,138609.69381538162,57.54246575342466,-9.06027397260274,0
4659,33691.25422974613,213438.03409969062,21.704109589041096,-7.358904109589041,0
4660,17965.79959290685,267206.7076623852,27.534246575342465,-2.4794520547945207,1
4661,52229.411526548036,116374.56764407251,52.271232876712325,-8.389041095890411,1
4662,25751.72941582151,155018.28427705934,21.194520547945206,-6.049315068493151,1
4663,21516.354481890143,243236.37092452528,49.893150684931506,-1.4876712328767123,0
4664,22930.26418273323,175026.46292898234,22.334246575342465,-3.0136986301369864,1
4665,40776.261352074616,220758.21955249575,44.583561643835615,-2.9917808219178084,0
4666,27633.79525152772,220865.69312205768,23.46849315068493,-9.405479452054795,0
4667,20374.997698044266,244478.4961403875,42.75342465753425,-6.326027397260274,0
4668,54980.27876435296,167670.41736985726,44.15890410958904,-0.04657534246575343,0
4669,17157.452390073748,72408.54452837897,27.9013698630137,-0.589041095890411,0
4670,30533.491110494902,219843.23177923786,46.53972602739726,-0.5452054794520548,1
4671,39784.59227415346,121549.81279620317,20.621917808219177,-0.7397260273972602,1
4672,5529.973343743903,246758.82733649813,22.334246575342465,-6.087671232876712,1
4673,37203.90752108888,197886.80426463785,47.95890410958904,-6.50958904109589,1
4674,14173.38486779326,185198.4352131716,44.61095890410959,-9.58904109589041,0
4675,42341.74171251003,234527.78021570444,25.846575342465755,-9.621917808219179,0
4676,15560.234821215356,112907.80125998042,55.85479452054795,-7.5698630136986305,0
4677,40391.535477732905,189989.65548911566,29.01095890410959,-5.684931506849315,1
4678,46587.49599442069,222393.71138193327,48.21095890410959,-4.372602739726028,0
4679,42921.54788449207,212642.18860557678,49.95890410958904,-2.638356164383562,0
4680,33769.749723571535,175558.4772939822,54.41917808219178,-5.8191780821917805,1
4681,26530.485856054507,176063.31677044876,44.463013698630135,-2.3643835616438356,0
4682,21353.706354977345,277162.10445400246,44.2,-8.106849315068493,0
4683,52065.52036225656,245633.5831165869,36.87123287671233,-6.715068493150685,0
4684,19507.57169748535,166791.34026757535,42.797260273972604,-1.4465753424657535,1
4685,14444.008896450057,267423.0472136437,44.37260273972603,-3.282191780821918,1
4686,39980.53402549245,237754.0508356881,43.62191780821918,-7.2904109589041095,0
4687,18057.94795220257,224419.48208540844,55.298630136986304,-8.972602739726028,0
4688,15749.047538008092,226329.5069869524,48.95342465753425,-8.23013698630137,0
4689,8345.936067453527,142693.94510049414,45.202739726027396,-5.241095890410959,0
4690,22756.352408092236,275263.2005523193,46.06027397260274,-5.736986301369863,0
4691,28759.2746415526,247575.38632866024,36.37808219178082,-0.19726027397260273,1
4692,33646.37591491048,212256.17150838493,51.31232876712329,-4.5698630136986305,0
4693,44269.59366449225,212180.3272152053,26.265753424657536,-4.328767123287672,0
4694,37903.4688549869,195426.2499452203,22.945205479452056,-4.608219178082192,0
4695,27136.916706702305,171564.55783826573,42.772602739726025,-5.895890410958904,0
4696,27027.0648543042,226727.41234088564,48.18904109589041,-7.156164383561644,0
4697,37652.36203372775,160229.6607103415,40.391780821917806,-1.83013698630137,1
4698,49088.552443928544,207534.93520718193,52.49589041095891,-1.0794520547945206,0
4699,31894.712992248,204868.25315076543,46.6958904109589,-5.32054794520548,0
4700,22963.037186843867,219259.0785615908,59.443835616438356,-6.241095890410959,0
4701,15107.009983716818,247062.49788708362,44.68219178082192,-2.484931506849315,0
4702,8321.921033816616,220166.856095856,41.92054794520548,-8.556164383561644,0
4703,39994.045080652846,234678.32110260046,31.39178082191781,-6.238356164383561,0
4704,38669.677854593356,103002.87097299624,46.25753424657534,-7.528767123287671,0
4705,38660.45287659993,223020.66917912712,26.684931506849313,-2.473972602739726,0
4706,28070.10830471916,203752.83067691087,26.75068493150685,-3.9835616438356163,0
4707,51104.02118837626,218586.2473518694,33.06301369863014,-3.334246575342466,0
4708,22738.222581227736,173546.01288262292,47.010958904109586,-8.210958904109589,1
4709,44329.038558108085,257546.26710006042,23.13972602739726,-8.501369863013698,0
4710,29418.856575156853,212521.5230781407,38.76164383561644,-3.728767123287671,0
4711,20874.738529809936,162759.2563154559,30.893150684931506,-9.115068493150686,1
4712,38887.95460976642,171584.2672885881,48.6,-7.446575342465754,1
4713,36144.541780259904,245138.6773323563,47.21917808219178,-2.1452054794520548,0
4714,35354.591389003894,195735.54359307402,50.41095890410959,-0.9424657534246575,0
4715,31219.17633084298,199764.17947354537,44.12876712328767,-8.76986301369863,0
4716,29431.60377424754,190114.37223500412,45.57260273972603,-2.0575342465753423,0
4717,65825.57989305658,250556.5251156695,43.345205479452055,-8.583561643835617,0
4718,47763.84967794259,224116.4984911391,28.043835616438358,-8.687671232876712,0
4719,40842.40342478268,140643.32301878053,35.84109589041096,-1.4794520547945205,0
4720,31676.987373050822,151211.44877106493,42.99452054794521,-0.4849315068493151,0
4721,45107.35800895004,200228.37766750582,28.005479452054793,-6.761643835616439,0
4722,37769.92164587178,167847.9167955531,26.91780821917808,-0.3643835616438356,0
4723,30393.071291610533,91973.43562504032,50.134246575342466,-0.5205479452054794,1
4724,25446.535121011275,162748.68859274604,53.30958904109589,-4.531506849315068,0
4725,28786.239935059675,186073.87207740484,35.43013698630137,-7.027397260273973,0
4726,0.0,179999.91838145495,33.63013698630137,-7.019178082191781,0
4727,33159.012589464626,236038.11222729099,58.967123287671235,-4.024657534246575,1
4728,22672.858798344605,88273.01936805215,55.95890410958904,-3.8958904109589043,1
4729,53890.04997424326,161381.72608064426,43.54520547945206,-5.175342465753425,0
4730,30290.161062176314,239783.13522375928,44.989041095890414,-6.627397260273972,0
4731,12165.548706975573,166616.91817696294,21.008219178082193,-2.3917808219178083,0
4732,29251.797688078233,139430.45453823413,21.621917808219177,-1.5506849315068494,0
4733,14308.183724062437,165964.99564827778,48.21643835616438,-4.906849315068493,0
4734,37101.111235687,222310.36379902178,50.67123287671233,-9.553424657534247,1
4735,34364.21046509228,187329.8218275642,22.936986301369863,-7.8712328767123285,0
4736,44367.59446662401,163752.04706518425,40.54246575342466,-7.16986301369863,0
4737,18136.77312458152,224089.00179033118,36.99452054794521,-8.123287671232877,0
4738,30510.121443422202,218743.37878720486,55.14246575342466,-0.1095890410958904,0
4739,9524.67306860047,136825.08954388418,21.610958904109587,-5.652054794520548,0
4740,40522.421728870715,204739.2973020639,21.76164383561644,-0.8438356164383561,0
4741,37783.06770660183,135025.74265153578,59.76712328767123,-6.4,0
4742,37437.07531541356,258504.5666015826,55.28493150684932,-6.950684931506849,0
4743,30024.285470354116,261559.85905145976,23.65205479452055,-3.421917808219178,0
4744,36221.59336183187,185616.32491335858,28.85753424657534,-9.402739726027397,1
4745,54065.086624628944,253248.08077886046,59.156164383561645,-1.0493150684931507,0
4746,25723.58614436979,162189.28706756647,55.10958904109589,-0.5808219178082191,0
4747,32079.677755651268,193005.82428568834,37.76164383561644,-2.6054794520547944,0
4748,13708.105512278853,170760.53521963826,27.706849315068492,-2.175342465753425,0
4749,16976.085576025012,198765.63753861724,30.797260273972604,-0.5534246575342465,0
4750,31467.19939639961,203312.25571779412,32.016438356164386,-6.7835616438356166,0
4751,46559.003200528605,199866.84681109063,34.12328767123287,-0.0684931506849315,0
4752,26155.787636226414,195490.81438197402,30.03835616438356,-5.186301369863013,0
4753,26461.25206031814,206364.37443571285,49.90684931506849,-3.186301369863014,1
4754,23896.72133243438,262769.52397158224,37.06849315068493,-8.624657534246575,0
4755,21978.649937335154,99456.20901240363,58.347945205479455,-5.178082191780822,0
4756,34424.57183563232,296046.0717387586,36.62739726027397,-6.205479452054795,0
4757,7541.135322320333,182461.1212712543,34.12054794520548,-0.4575342465753425,0
4758,49214.09365000091,196104.76531916263,51.35890410958904,-3.7150684931506848,0
4759,20018.665528058093,266465.07464398607,32.989041095890414,-2.4465753424657533,0
4760,40828.55228157212,230334.45105230983,54.010958904109586,-4.345205479452055,0
4761,10950.021039091862,226750.94343480357,33.608219178082194,-4.945205479452055,0
4762,40032.60195819327,262281.542709672,22.63013698630137,-7.208219178082191,0
4763,40079.16911721746,191762.127807565,41.679452054794524,-3.495890410958904,1
4764,35763.03108008845,245950.7760139704,24.18904109589041,-2.712328767123288,0
4765,15083.572173003116,136975.7003426709,53.67123287671233,-7.293150684931507,0
4766,33743.222843971154,220876.21090630145,28.386301369863013,-4.558904109589041,1
4767,12254.157228984164,228090.83587650396,24.328767123287673,-9.673972602739726,0
4768,26208.551173557218,257302.4953783084,34.515068493150686,-8.471232876712328,0
4769,45441.19651432989,235391.6064267179,53.87945205479452,-9.92054794520548,1
4770,41950.52890606113,210224.2342295059,22.797260273972604,-6.909589041095891,0
4771,30227.744138106496,184119.51232211082,55.61643835616438,-8.145205479452056,1
4772,15377.901361157372,183562.89865844633,34.293150684931504,-6.3561643835616435,1
4773,39683.8156826129,183985.93691377173,48.12054794520548,-0.7972602739726027,1
4774,30290.71856547038,135106.04649302637,51.07945205479452,-4.553424657534246,1
4775,0.0,287171.49564634624,35.57808219178082,-3.4657534246575343,0
4776,41739.44739474777,249933.75350916845,53.843835616438355,-4.0849315068493155,0
4777,29636.507491954617,212725.01779638234,24.923287671232877,-8.112328767123287,0
4778,48036.768719746084,240746.86413466465,54.07671232876712,-2.9315068493150687,0
4779,13570.94221735793,237652.63061816574,39.772602739726025,-0.043835616438356165,0
4780,0.0,150351.12519987917,21.610958904109587,-9.123287671232877,0
4781,34186.25787517778,231837.5633015175,27.97808219178082,-2.6027397260273974,0
